operating_period_id,line_factory_id,product_id,order_id,shift_id,machine_state_id,operator_id,work_order_status_id,timestamp,planned_qty,produced_qty,scrap_qty,cycle_time_s,oee,availability,performance,quality,maintenance_type_id,maintenance_due_date,vibration_mm_s,temperature_c,pressure_bar,energy_kwh
1694,1,1,152,0,1,7,3,2025-11-09T03:00:00.000+01:00,53,47,1,38.62,0.86,1.0,0.883,0.974,1,2025-11-11,1.933,36.0,6.41,12.019
1695,0,2,813,0,1,19,3,2025-11-09T03:15:00.000+01:00,68,63,2,31.52,0.704,1.0,0.729,0.966,1,2025-11-10,1.588,37.2,6.03,12.488
1696,2,2,1145,0,1,15,3,2025-11-09T03:15:00.000+01:00,75,73,2,33.87,0.924,1.0,0.953,0.969,0,2025-11-09,2.49,37.43,6.31,12.131
1697,1,1,83,0,1,1,3,2025-11-09T03:15:00.000+01:00,60,54,2,43.12,0.883,1.0,0.918,0.962,1,2025-11-16,2.062,35.43,6.43,11.917
1698,0,2,1758,0,1,5,3,2025-11-09T03:30:00.000+01:00,79,77,2,37.05,0.713,1.0,0.736,0.968,2,2025-11-12,2.846,35.6,6.16,11.177
1699,2,1,502,0,1,14,0,2025-11-09T03:30:00.000+01:00,74,74,3,31.47,0.971,1.0,1.016,0.956,2,2025-11-10,2.22,35.91,6.28,12.939
1700,1,2,1872,0,1,13,3,2025-11-09T03:30:00.000+01:00,47,43,2,38.33,0.741,1.0,0.797,0.93,1,2025-11-10,1.797,37.52,6.46,12.059
1701,0,2,962,0,1,18,3,2025-11-09T03:45:00.000+01:00,46,39,0,39.71,0.959,1.0,0.976,0.982,1,2025-11-12,2.019,35.31,6.49,10.852
1702,2,2,1326,0,1,7,3,2025-11-09T03:45:00.000+01:00,47,40,2,33.49,0.979,1.0,1.037,0.945,1,2025-11-12,1.888,37.08,6.22,11.412
1703,1,0,1922,0,1,6,0,2025-11-09T03:45:00.000+01:00,46,46,0,44.92,0.983,1.0,0.997,0.987,0,2025-11-23,2.502,40.74,6.43,12.275
1704,0,2,1835,0,1,6,3,2025-11-09T04:00:00.000+01:00,54,53,2,35.91,0.797,1.0,0.834,0.956,1,2025-11-12,2.32,36.27,6.95,10.986
1705,2,2,680,0,1,6,3,2025-11-09T04:00:00.000+01:00,49,42,0,33.72,0.859,1.0,0.872,0.985,3,2025-11-10,2.628,39.96,6.46,12.427
1706,1,2,995,0,3,18,2,2025-11-09T04:00:00.000+01:00,46,4,0,31.55,0.483,0.518,0.954,0.977,1,2025-11-23,1.784,31.86,5.33,3.73
1707,0,1,1244,0,1,16,0,2025-11-09T04:15:00.000+01:00,52,52,2,26.28,0.936,1.0,0.977,0.958,2,2025-11-12,1.729,36.77,6.37,10.945
1708,2,2,569,0,2,1,1,2025-11-09T04:15:00.000+01:00,45,14,0,33.02,0.5,0.516,1.022,0.947,1,2025-11-12,1.818,28.26,5.09,8.679
1709,1,0,1731,0,1,9,0,2025-11-09T04:15:00.000+01:00,54,54,0,43.49,1.0,1.0,1.067,0.983,1,2025-11-10,2.43,39.78,6.11,12.527
1710,0,2,385,0,1,9,0,2025-11-09T04:30:00.000+01:00,55,56,2,35.06,0.744,1.0,0.779,0.956,0,2025-11-12,1.357,36.3,6.33,11.686
1711,2,1,1245,0,2,10,1,2025-11-09T04:30:00.000+01:00,69,27,1,25.9,0.706,0.911,0.823,0.942,2,2025-11-23,1.098,30.91,5.34,8.668
1712,1,2,893,0,1,4,0,2025-11-09T04:30:00.000+01:00,73,73,2,30.17,0.993,1.0,1.036,0.959,1,2025-11-11,2.232,36.41,6.67,11.264
1713,0,2,1759,0,1,9,0,2025-11-09T04:45:00.000+01:00,62,64,2,42.01,0.983,1.0,1.029,0.955,1,2025-11-11,1.974,35.69,5.83,11.542
1714,2,2,1770,0,1,14,3,2025-11-09T04:45:00.000+01:00,43,38,0,33.91,0.952,1.0,0.971,0.981,1,2025-11-16,1.019,36.98,6.34,12.604
1715,1,0,1591,0,1,4,3,2025-11-09T04:45:00.000+01:00,52,47,1,25.23,0.92,1.0,0.953,0.966,0,2025-11-10,1.715,40.74,6.49,11.885
1716,0,2,1856,0,1,17,3,2025-11-09T05:00:00.000+01:00,69,67,3,37.34,0.668,1.0,0.709,0.942,0,2025-11-10,2.304,36.88,7.14,11.318
1717,2,1,1457,0,1,1,3,2025-11-09T05:00:00.000+01:00,78,76,4,42.63,0.997,1.0,1.058,0.942,1,2025-11-11,1.602,37.27,6.62,11.494
1718,1,0,1403,0,1,10,3,2025-11-09T05:00:00.000+01:00,58,55,0,27.77,0.87,1.0,0.878,0.99,1,2025-11-10,1.79,33.25,5.99,12.374
1719,0,2,360,0,1,6,3,2025-11-09T05:15:00.000+01:00,77,71,3,30.13,0.697,1.0,0.73,0.954,3,2025-11-11,2.36,37.89,6.02,10.876
1720,2,2,22,0,1,4,0,2025-11-09T05:15:00.000+01:00,65,65,1,35.63,1.0,1.0,1.067,0.975,1,2025-11-09,1.773,35.18,6.53,12.129
1721,1,1,1628,0,3,17,2,2025-11-09T05:15:00.000+01:00,60,2,0,33.99,0.711,0.915,0.812,0.957,3,2025-11-11,0.888,29.6,5.33,3.835
1722,0,1,1847,0,1,5,0,2025-11-09T05:30:00.000+01:00,78,78,4,40.8,0.772,1.0,0.824,0.937,3,2025-11-12,2.2,39.35,6.47,13.076
1723,2,1,1549,0,1,15,3,2025-11-09T05:30:00.000+01:00,41,38,0,36.17,1.0,1.0,1.069,0.995,0,2025-11-12,1.458,42.37,6.22,12.025
1724,1,0,1513,0,1,15,3,2025-11-09T05:30:00.000+01:00,40,39,1,41.43,0.75,1.0,0.785,0.955,1,2025-11-10,1.572,37.98,6.38,12.512
1725,0,0,862,0,1,12,3,2025-11-09T05:45:00.000+01:00,59,58,0,41.77,0.925,1.0,0.925,1.0,2,2025-11-10,1.466,39.72,6.49,11.706
1726,2,2,1135,0,1,13,0,2025-11-09T05:45:00.000+01:00,49,50,2,42.55,0.983,1.0,1.045,0.941,3,2025-11-16,2.844,40.7,6.72,12.412
1727,1,0,659,0,1,6,3,2025-11-09T05:45:00.000+01:00,58,53,1,40.87,0.693,1.0,0.712,0.973,2,2025-11-12,1.889,38.34,6.23,12.838
1728,0,0,434,1,1,11,3,2025-11-09T06:00:00.000+01:00,54,47,2,40.91,0.918,1.0,0.98,0.937,1,2025-11-10,1.886,38.83,6.56,10.945
1729,2,1,1007,1,1,2,3,2025-11-09T06:00:00.000+01:00,71,64,4,29.29,1.0,1.0,1.1,0.933,0,2025-11-12,1.935,39.25,6.28,12.41
1730,1,1,1458,1,1,4,3,2025-11-09T06:00:00.000+01:00,79,72,2,44.16,0.813,1.0,0.848,0.959,1,2025-11-12,2.389,39.5,6.71,10.937
1731,0,2,1608,1,1,10,3,2025-11-09T06:15:00.000+01:00,77,70,2,35.03,0.737,1.0,0.767,0.962,3,2025-11-16,2.014,35.8,6.48,12.439
1732,2,2,1258,1,1,3,3,2025-11-09T06:15:00.000+01:00,79,67,2,31.82,0.967,1.0,1.0,0.967,3,2025-11-23,1.555,41.13,6.05,11.862
1733,1,2,1308,1,1,2,3,2025-11-09T06:15:00.000+01:00,78,71,4,29.24,0.671,1.0,0.72,0.932,1,2025-11-23,1.175,41.03,6.67,12.041
1734,0,2,1202,1,1,11,3,2025-11-09T06:30:00.000+01:00,77,74,0,32.53,0.945,1.0,0.945,1.0,0,2025-11-10,2.584,37.84,6.62,11.203
1735,2,1,1914,1,1,19,3,2025-11-09T06:30:00.000+01:00,45,40,1,41.58,0.814,1.0,0.851,0.956,0,2025-11-23,2.272,39.18,6.48,11.407
1736,1,0,1337,1,1,7,3,2025-11-09T06:30:00.000+01:00,41,40,1,35.39,0.833,1.0,0.864,0.964,1,2025-11-12,2.183,40.36,6.31,12.973
1737,0,2,350,1,1,15,3,2025-11-09T06:45:00.000+01:00,46,39,2,40.33,1.0,1.0,1.087,0.948,3,2025-11-12,1.952,39.74,6.99,13.03
1738,2,0,931,1,1,0,0,2025-11-09T06:45:00.000+01:00,48,50,3,42.41,0.818,1.0,0.873,0.937,0,2025-11-23,1.956,37.98,6.86,11.968
1739,1,1,707,1,1,7,3,2025-11-09T06:45:00.000+01:00,78,69,4,28.84,0.875,1.0,0.934,0.937,0,2025-11-12,2.065,41.0,6.46,11.163
1740,0,0,1309,1,1,17,3,2025-11-09T07:00:00.000+01:00,47,45,0,40.95,0.919,1.0,0.939,0.979,0,2025-11-10,1.956,36.38,6.4,12.365
1741,2,1,1086,1,2,9,1,2025-11-09T07:00:00.000+01:00,78,17,0,32.27,0.395,0.432,0.938,0.976,1,2025-11-16,0.856,31.57,5.36,7.781
1742,1,2,1384,1,1,16,0,2025-11-09T07:00:00.000+01:00,76,78,2,31.22,0.897,1.0,0.93,0.965,2,2025-11-12,1.743,37.48,6.09,10.868
1743,0,0,615,1,1,9,3,2025-11-09T07:15:00.000+01:00,56,48,1,39.15,0.968,1.0,1.006,0.962,2,2025-11-11,2.105,38.18,6.58,12.729
1744,2,0,795,1,1,16,3,2025-11-09T07:15:00.000+01:00,69,63,3,44.56,0.777,1.0,0.829,0.937,2,2025-11-11,1.819,38.26,6.6,12.64
1745,1,2,1228,1,1,7,0,2025-11-09T07:15:00.000+01:00,45,45,1,36.96,0.675,1.0,0.705,0.958,1,2025-11-10,2.323,38.92,7.05,12.058
1746,0,0,758,1,1,14,3,2025-11-09T07:30:00.000+01:00,41,35,1,39.6,0.79,1.0,0.823,0.96,0,2025-11-16,2.173,41.53,6.12,11.432
1747,2,2,45,1,1,7,3,2025-11-09T07:30:00.000+01:00,40,34,1,35.15,1.0,1.0,1.065,0.962,2,2025-11-09,2.142,37.34,6.49,12.645
1748,1,2,1495,1,4,1,3,2025-11-09T07:30:00.000+01:00,66,20,0,38.68,0.724,0.836,0.91,0.952,1,2025-11-12,0.669,33.25,5.56,6.012
1749,0,1,854,1,1,10,3,2025-11-09T07:45:00.000+01:00,72,70,1,43.07,0.751,1.0,0.771,0.973,2,2025-11-16,2.002,36.95,6.25,12.766
1750,2,2,687,1,1,17,3,2025-11-09T07:45:00.000+01:00,76,67,0,37.56,0.77,1.0,0.77,1.0,0,2025-11-09,2.255,37.86,6.62,11.713
1751,1,2,1056,1,4,18,3,2025-11-09T07:45:00.000+01:00,43,13,0,29.3,0.535,0.733,0.775,0.941,2,2025-11-11,1.136,34.29,4.47,5.678
1752,0,0,1476,1,1,8,0,2025-11-09T08:00:00.000+01:00,54,55,3,33.18,0.93,1.0,0.99,0.939,1,2025-11-23,2.117,36.89,6.37,11.038
1753,2,0,840,1,4,6,3,2025-11-09T08:00:00.000+01:00,67,16,1,35.74,0.297,0.407,0.795,0.92,1,2025-11-11,0.77,27.01,5.41,5.024
1754,1,2,1618,1,1,12,0,2025-11-09T08:00:00.000+01:00,68,68,1,29.35,0.823,1.0,0.837,0.983,1,2025-11-16,2.209,35.94,6.07,11.154
1755,0,2,996,1,2,11,1,2025-11-09T08:15:00.000+01:00,65,22,1,34.53,0.723,0.742,1.051,0.927,0,2025-11-11,1.299,29.69,5.27,8.466
1756,2,1,435,1,1,0,3,2025-11-09T08:15:00.000+01:00,73,64,5,28.65,0.793,1.0,0.865,0.917,1,2025-11-16,1.812,39.8,6.18,12.084
1757,1,2,1619,1,1,5,3,2025-11-09T08:15:00.000+01:00,56,54,2,32.52,0.848,1.0,0.883,0.96,1,2025-11-11,1.931,38.14,6.48,13.126
1758,0,1,1943,1,2,3,1,2025-11-09T08:30:00.000+01:00,60,16,0,40.64,0.246,0.358,0.732,0.939,0,2025-11-11,0.981,33.02,5.2,7.691
1759,2,2,1620,1,4,12,3,2025-11-09T08:30:00.000+01:00,78,22,1,38.75,0.236,0.337,0.744,0.941,1,2025-11-10,0.703,33.01,5.0,5.844
1760,1,0,404,1,1,11,3,2025-11-09T08:30:00.000+01:00,49,48,3,39.6,1.0,1.0,1.087,0.936,1,2025-11-10,1.829,36.82,6.43,11.358
1761,0,2,814,1,1,7,3,2025-11-09T08:45:00.000+01:00,63,58,3,25.94,0.95,1.0,1.002,0.948,1,2025-11-11,1.479,35.13,6.25,11.697
1762,2,0,201,1,1,18,3,2025-11-09T08:45:00.000+01:00,63,55,0,25.9,0.832,1.0,0.842,0.988,1,2025-11-23,2.219,37.41,6.63,12.315
1763,1,1,1075,1,1,10,3,2025-11-09T08:45:00.000+01:00,53,52,0,28.77,1.0,1.0,1.09,0.981,1,2025-11-16,1.707,36.13,6.1,11.628
1764,0,0,1203,1,1,8,3,2025-11-09T09:00:00.000+01:00,62,56,2,37.2,0.954,1.0,0.99,0.964,0,2025-11-10,2.413,34.66,6.74,11.153
1765,2,2,987,1,1,8,3,2025-11-09T09:00:00.000+01:00,60,55,2,35.83,1.0,1.0,1.089,0.955,1,2025-11-12,1.984,35.65,6.76,12.515
1766,1,0,1923,1,3,11,2,2025-11-09T09:00:00.000+01:00,79,4,0,40.88,0.508,0.702,0.726,0.999,1,2025-11-09,0.595,28.78,5.63,4.271
1767,0,1,450,1,1,9,0,2025-11-09T09:15:00.000+01:00,67,68,1,40.95,0.957,1.0,0.972,0.984,1,2025-11-11,1.862,36.66,6.84,12.649
1768,2,2,1579,1,1,17,0,2025-11-09T09:15:00.000+01:00,53,54,1,41.27,0.935,1.0,0.963,0.971,1,2025-11-12,2.615,40.31,6.63,11.853
1769,1,1,510,1,1,16,0,2025-11-09T09:15:00.000+01:00,51,51,5,28.23,0.824,1.0,0.92,0.896,0,2025-11-16,2.021,37.19,6.51,11.102
1770,0,2,997,1,1,1,0,2025-11-09T09:30:00.000+01:00,70,72,3,36.77,0.7,1.0,0.741,0.945,0,2025-11-09,2.012,37.83,6.46,11.577
1771,2,1,1520,1,1,17,3,2025-11-09T09:30:00.000+01:00,63,57,3,41.22,1.0,1.0,1.075,0.94,0,2025-11-11,1.372,40.04,6.4,12.888
1772,1,1,1732,1,1,17,3,2025-11-09T09:30:00.000+01:00,67,58,0,39.74,0.877,1.0,0.892,0.983,0,2025-11-23,2.546,38.69,6.03,11.025
1773,0,2,1427,1,1,10,3,2025-11-09T09:45:00.000+01:00,73,68,2,38.46,0.716,1.0,0.747,0.958,1,2025-11-11,1.302,35.3,6.09,10.948
1774,2,2,1781,1,4,15,3,2025-11-09T09:45:00.000+01:00,56,7,0,31.71,0.402,0.551,0.762,0.957,0,2025-11-16,0.966,31.68,4.7,5.209
1775,1,1,862,1,1,16,3,2025-11-09T09:45:00.000+01:00,63,53,3,28.05,0.746,1.0,0.799,0.935,1,2025-11-12,2.714,39.88,6.26,11.204
1776,0,1,153,1,1,14,3,2025-11-09T10:00:00.000+01:00,57,50,3,44.05,0.844,1.0,0.903,0.935,1,2025-11-12,1.901,40.15,6.38,11.879
1777,2,0,1514,1,3,2,2,2025-11-09T10:00:00.000+01:00,68,3,0,39.1,0.597,0.782,0.783,0.976,2,2025-11-12,1.044,33.49,4.78,4.279
1778,1,1,46,1,1,17,3,2025-11-09T10:00:00.000+01:00,45,39,2,34.1,0.679,1.0,0.718,0.946,1,2025-11-11,1.702,42.37,6.74,12.632
1779,0,1,260,1,1,8,3,2025-11-09T10:15:00.000+01:00,77,75,3,26.99,0.988,1.0,1.037,0.953,1,2025-11-12,1.231,36.94,6.47,11.69
1780,2,1,1802,1,2,1,1,2025-11-09T10:15:00.000+01:00,73,24,1,34.41,0.701,0.9,0.819,0.952,1,2025-11-11,1.44,31.03,4.92,8.649
1781,1,2,1259,1,1,14,3,2025-11-09T10:15:00.000+01:00,56,47,1,29.73,0.719,1.0,0.735,0.978,1,2025-11-10,1.486,39.15,6.25,12.002
1782,0,0,1721,1,1,6,3,2025-11-09T10:30:00.000+01:00,65,62,2,31.15,1.0,1.0,1.059,0.957,1,2025-11-23,2.341,36.63,6.44,12.206
1783,2,0,168,1,1,17,3,2025-11-09T10:30:00.000+01:00,59,51,2,33.45,0.705,1.0,0.739,0.955,2,2025-11-09,2.15,38.19,6.5,11.205
1784,1,2,830,1,1,1,3,2025-11-09T10:30:00.000+01:00,77,76,0,42.48,0.828,1.0,0.839,0.987,1,2025-11-11,2.555,41.01,6.58,10.974
1785,0,2,1857,1,1,2,3,2025-11-09T10:45:00.000+01:00,67,59,1,28.35,0.873,1.0,0.897,0.972,1,2025-11-10,1.78,39.84,6.5,10.921
1786,2,2,976,1,1,4,3,2025-11-09T10:45:00.000+01:00,66,65,1,42.81,0.869,1.0,0.887,0.98,2,2025-11-10,2.443,41.23,6.24,11.27
1787,1,2,216,1,1,19,0,2025-11-09T10:45:00.000+01:00,44,44,0,33.42,0.713,1.0,0.714,0.998,1,2025-11-10,2.387,38.18,7.06,11.814
1788,0,0,1014,1,1,0,3,2025-11-09T11:00:00.000+01:00,65,60,2,39.49,0.897,1.0,0.937,0.958,1,2025-11-23,2.053,38.77,6.0,11.141
1789,2,2,1792,1,1,13,3,2025-11-09T11:00:00.000+01:00,43,37,1,30.06,0.759,1.0,0.789,0.961,3,2025-11-23,1.946,40.75,6.37,13.099
1790,1,2,1702,1,1,13,3,2025-11-09T11:00:00.000+01:00,67,64,0,34.47,0.708,1.0,0.708,1.0,0,2025-11-12,1.6,39.67,6.47,12.755
1791,0,2,1087,1,1,8,3,2025-11-09T11:15:00.000+01:00,68,65,3,40.63,0.859,1.0,0.907,0.947,1,2025-11-23,1.098,42.8,5.71,11.596
1792,2,1,1886,1,1,15,3,2025-11-09T11:15:00.000+01:00,59,57,2,30.86,0.838,1.0,0.884,0.948,2,2025-11-12,1.746,33.36,6.36,11.44
1793,1,2,285,1,1,18,3,2025-11-09T11:15:00.000+01:00,54,48,3,32.27,0.85,1.0,0.923,0.921,1,2025-11-12,1.742,38.5,6.07,13.026
1794,0,2,1436,1,1,6,3,2025-11-09T11:30:00.000+01:00,60,59,2,26.87,0.786,1.0,0.824,0.953,1,2025-11-11,1.437,34.9,6.06,12.65
1795,2,0,217,1,1,7,3,2025-11-09T11:30:00.000+01:00,59,52,2,30.55,0.904,1.0,0.941,0.961,1,2025-11-23,2.266,37.04,7.12,13.178
1796,1,2,1969,1,1,17,0,2025-11-09T11:30:00.000+01:00,75,77,2,35.24,0.968,1.0,0.998,0.97,1,2025-11-16,1.681,37.03,6.62,11.75
1797,0,0,1592,1,1,17,3,2025-11-09T11:45:00.000+01:00,49,43,1,44.14,0.865,1.0,0.906,0.954,0,2025-11-16,1.577,41.5,6.6,11.15
1798,2,0,90,1,1,19,3,2025-11-09T11:45:00.000+01:00,61,53,2,28.98,0.762,1.0,0.8,0.953,0,2025-11-11,1.312,38.49,6.11,11.338
1799,1,2,543,1,1,7,3,2025-11-09T11:45:00.000+01:00,46,41,1,29.56,0.945,1.0,0.973,0.971,1,2025-11-11,2.287,40.57,6.35,11.267
1800,0,0,1638,1,1,13,0,2025-11-09T12:00:00.000+01:00,60,61,2,25.69,0.851,1.0,0.884,0.963,1,2025-11-16,1.517,37.8,6.12,11.727
1801,2,0,586,1,1,2,3,2025-11-09T12:00:00.000+01:00,61,60,2,38.66,0.716,1.0,0.751,0.953,1,2025-11-23,1.789,38.96,6.84,12.653
1802,1,1,1038,1,3,10,2,2025-11-09T12:00:00.000+01:00,53,6,0,32.62,0.37,0.424,0.893,0.978,1,2025-11-11,1.087,31.81,5.29,4.341
1803,0,1,304,1,1,10,3,2025-11-09T12:15:00.000+01:00,67,62,3,42.45,1.0,1.0,1.067,0.945,1,2025-11-16,1.906,36.04,6.63,13.075
1804,2,0,604,1,1,5,3,2025-11-09T12:15:00.000+01:00,66,59,3,33.07,0.868,1.0,0.919,0.945,0,2025-11-09,2.314,36.64,6.19,12.573
1805,1,0,944,1,1,3,3,2025-11-09T12:15:00.000+01:00,52,49,1,42.46,0.866,1.0,0.886,0.977,1,2025-11-11,2.41,36.89,6.49,11.049
1806,0,2,1760,1,1,10,3,2025-11-09T12:30:00.000+01:00,53,48,1,43.65,0.914,1.0,0.95,0.962,0,2025-11-10,2.217,33.41,6.26,12.986
1807,2,2,880,1,1,4,0,2025-11-09T12:30:00.000+01:00,73,73,3,30.47,0.919,1.0,0.961,0.956,2,2025-11-11,1.987,34.01,6.93,12.373
1808,1,0,528,1,0,15,1,2025-11-09T12:30:00.000+01:00,42,5,0,26.55,0.749,0.731,1.06,0.967,1,2025-11-23,0.881,30.77,5.41,6.563
1809,0,2,351,1,1,9,3,2025-11-09T12:45:00.000+01:00,75,65,0,35.83,0.892,1.0,0.893,0.999,1,2025-11-16,1.969,36.88,6.9,11.957
1810,2,2,1820,1,3,9,2,2025-11-09T12:45:00.000+01:00,79,2,0,36.1,0.303,0.349,0.883,0.984,1,2025-11-10,0.824,33.04,4.85,3.969
1811,1,2,275,1,1,3,3,2025-11-09T12:45:00.000+01:00,40,39,2,27.53,0.911,1.0,0.966,0.943,0,2025-11-12,2.349,38.12,6.26,12.465
1812,0,2,154,1,1,13,3,2025-11-09T13:00:00.000+01:00,79,76,3,26.52,0.893,1.0,0.941,0.949,1,2025-11-23,1.833,36.96,6.95,11.952
1813,2,2,140,1,1,19,3,2025-11-09T13:00:00.000+01:00,41,39,3,35.22,0.968,1.0,1.051,0.921,2,2025-11-23,2.049,36.74,6.61,11.617
1814,1,2,1639,1,1,2,3,2025-11-09T13:00:00.000+01:00,67,64,1,36.66,0.898,1.0,0.923,0.972,1,2025-11-16,1.589,37.33,6.45,12.101
1815,0,2,1437,1,2,13,1,2025-11-09T13:15:00.000+01:00,56,22,0,34.57,0.79,0.779,1.052,0.964,1,2025-11-10,1.143,35.24,5.54,8.625
1816,2,0,261,1,1,3,3,2025-11-09T13:15:00.000+01:00,45,39,2,44.88,0.906,1.0,0.965,0.939,0,2025-11-11,2.53,38.61,6.52,12.757
1817,1,0,1793,1,1,5,3,2025-11-09T13:15:00.000+01:00,79,75,3,25.53,0.668,1.0,0.703,0.95,2,2025-11-16,1.187,39.24,6.86,11.339
1818,0,1,169,1,1,15,3,2025-11-09T13:30:00.000+01:00,73,72,4,25.01,0.702,1.0,0.744,0.944,1,2025-11-12,1.969,37.11,6.63,11.524
1819,2,1,1191,1,1,18,3,2025-11-09T13:30:00.000+01:00,49,46,3,41.93,0.797,1.0,0.856,0.931,0,2025-11-10,2.175,39.19,6.68,12.548
1820,1,2,841,1,1,18,0,2025-11-09T13:30:00.000+01:00,61,62,1,27.68,0.926,1.0,0.946,0.979,1,2025-11-10,1.967,37.61,6.84,12.187
1821,0,2,544,1,1,8,0,2025-11-09T13:45:00.000+01:00,77,77,2,37.83,0.75,1.0,0.776,0.966,3,2025-11-12,1.92,40.75,6.65,12.655
1822,2,0,352,1,1,15,0,2025-11-09T13:45:00.000+01:00,52,53,2,28.66,0.716,1.0,0.749,0.955,0,2025-11-12,1.532,38.93,6.58,11.966
1823,1,2,1560,1,1,18,0,2025-11-09T13:45:00.000+01:00,48,49,1,32.8,0.84,1.0,0.861,0.975,1,2025-11-10,1.968,33.12,6.36,11.99
1824,0,2,734,2,1,14,3,2025-11-09T14:00:00.000+01:00,48,45,1,28.48,0.706,1.0,0.73,0.967,1,2025-11-10,1.509,38.93,6.32,11.824
1825,2,0,1738,2,2,0,1,2025-11-09T14:00:00.000+01:00,72,19,1,25.41,0.422,0.441,1.012,0.946,1,2025-11-23,1.377,33.03,5.44,7.511
1826,1,1,47,2,1,18,3,2025-11-09T14:00:00.000+01:00,50,48,4,44.05,0.823,1.0,0.9,0.914,1,2025-11-16,2.476,35.11,6.28,11.408
1827,0,2,906,2,1,19,3,2025-11-09T14:15:00.000+01:00,44,40,1,37.48,0.978,1.0,1.02,0.959,1,2025-11-11,1.616,40.17,6.65,12.345
1828,2,1,1685,2,1,12,3,2025-11-09T14:15:00.000+01:00,59,51,4,41.41,0.652,1.0,0.712,0.915,1,2025-11-10,1.916,35.86,6.78,11.509
1829,1,1,1794,2,1,3,3,2025-11-09T14:15:00.000+01:00,64,55,3,36.68,0.996,1.0,1.056,0.943,3,2025-11-10,2.084,36.42,6.64,11.017
1830,0,0,545,2,1,16,3,2025-11-09T14:30:00.000+01:00,50,48,1,37.56,0.916,1.0,0.948,0.966,2,2025-11-11,1.323,34.97,6.3,13.119
1831,2,2,1487,2,1,14,3,2025-11-09T14:30:00.000+01:00,43,42,0,30.95,0.975,1.0,0.992,0.983,0,2025-11-12,2.527,40.36,6.11,12.822
1832,1,2,1459,2,1,6,3,2025-11-09T14:30:00.000+01:00,75,66,3,34.59,0.883,1.0,0.928,0.952,1,2025-11-10,2.803,37.25,6.69,12.244
1833,0,2,1327,2,1,9,3,2025-11-09T14:45:00.000+01:00,44,41,2,34.44,0.765,1.0,0.813,0.941,1,2025-11-12,2.119,39.72,6.68,12.611
1834,2,0,1101,2,1,11,3,2025-11-09T14:45:00.000+01:00,56,55,4,39.25,0.78,1.0,0.844,0.924,1,2025-11-11,1.562,39.36,6.46,12.85
1835,1,0,863,2,1,6,3,2025-11-09T14:45:00.000+01:00,51,50,1,29.57,0.889,1.0,0.925,0.962,1,2025-11-10,2.373,38.25,6.74,11.536
1836,0,2,374,2,1,10,3,2025-11-09T15:00:00.000+01:00,79,74,1,40.02,0.749,1.0,0.767,0.976,1,2025-11-10,2.23,40.35,6.96,11.036
1837,2,1,1076,2,2,6,1,2025-11-09T15:00:00.000+01:00,59,17,0,38.02,0.727,0.677,1.092,0.984,1,2025-11-11,0.902,35.31,5.21,7.649
1838,1,0,688,2,1,7,3,2025-11-09T15:00:00.000+01:00,59,58,4,31.69,1.0,1.0,1.093,0.922,3,2025-11-16,2.765,37.14,6.36,10.956
1839,0,1,304,2,2,17,1,2025-11-09T15:15:00.000+01:00,73,26,0,38.01,0.702,0.849,0.841,0.984,1,2025-11-12,0.723,33.63,4.84,7.731
1840,2,1,1873,2,1,0,3,2025-11-09T15:15:00.000+01:00,52,48,1,27.29,0.975,1.0,0.998,0.977,1,2025-11-12,1.692,39.39,6.62,12.486
1841,1,2,84,2,1,11,3,2025-11-09T15:15:00.000+01:00,45,39,1,26.56,0.915,1.0,0.951,0.962,3,2025-11-10,1.477,38.38,6.28,12.998
1842,0,2,399,2,2,6,1,2025-11-09T15:30:00.000+01:00,53,19,0,29.56,0.295,0.306,1.012,0.952,3,2025-11-11,0.824,34.77,5.16,8.555
1843,2,0,463,2,1,7,3,2025-11-09T15:30:00.000+01:00,43,40,0,35.92,0.873,1.0,0.891,0.98,1,2025-11-16,1.518,37.07,6.59,12.58
1844,1,0,559,2,1,10,0,2025-11-09T15:30:00.000+01:00,74,75,2,28.91,1.0,1.0,1.044,0.973,0,2025-11-10,2.292,34.44,6.35,11.893
1845,0,0,570,2,2,7,1,2025-11-09T15:45:00.000+01:00,71,19,0,31.13,0.382,0.564,0.709,0.956,0,2025-11-12,0.849,31.44,5.62,8.26
1846,2,0,63,2,0,10,1,2025-11-09T15:45:00.000+01:00,63,4,0,42.25,0.576,0.683,0.891,0.946,1,2025-11-09,0.687,33.51,5.66,5.421
1847,1,1,1373,2,1,0,3,2025-11-09T15:45:00.000+01:00,69,59,1,35.39,0.762,1.0,0.783,0.973,1,2025-11-16,2.013,38.59,6.39,12.47
1848,0,1,1944,2,3,5,2,2025-11-09T16:00:00.000+01:00,50,4,0,30.65,0.995,0.942,1.08,0.977,2,2025-11-09,0.858,31.67,4.91,4.188
1849,2,2,1646,2,1,18,3,2025-11-09T16:00:00.000+01:00,46,43,2,41.84,0.897,1.0,0.96,0.934,1,2025-11-10,1.085,38.14,6.64,10.936
1850,1,2,977,2,3,14,2,2025-11-09T16:00:00.000+01:00,55,1,0,38.95,0.324,0.379,0.894,0.956,2,2025-11-10,1.283,31.7,4.88,4.253
1851,0,0,1836,2,3,15,2,2025-11-09T16:15:00.000+01:00,43,2,0,40.67,0.804,0.849,0.967,0.979,3,2025-11-10,1.129,33.03,5.28,3.727
